-5.009260177612304688e-01,-4.920678138732910156e-01,-5.014802217483520508e-01,-5.112088918685913086e-01,-4.899950623512268066e-01,-5.188161730766296387e-01,-4.914965331554412842e-01,-4.970794618129730225e-01,-4.978964328765869141e-01
-5.009272694587707520e-01,-4.920693933963775635e-01,-5.014814734458923340e-01,-5.112105607986450195e-01,-4.899959862232208252e-01,-5.188169479370117188e-01,-4.915082454681396484e-01,-4.970807433128356934e-01,-4.978974163532257080e-01
-5.009272098541259766e-01,-4.920688867568969727e-01,-5.014815330505371094e-01,-5.112098455429077148e-01,-4.899955391883850098e-01,-5.188167691230773926e-01,-4.915052354335784912e-01,-4.970807731151580811e-01,-4.978975057601928711e-01
-5.009263157844543457e-01,-4.920682013034820557e-01,-5.014806985855102539e-01,-5.112091898918151855e-01,-4.899952113628387451e-01,-5.188164114952087402e-01,-4.914992451667785645e-01,-4.970797300338745117e-01,-4.978966712951660156e-01
-5.009256005287170410e-01,-4.920673072338104248e-01,-5.014798045158386230e-01,-5.112084746360778809e-01,-4.899946451187133789e-01,-5.188157558441162109e-01,-4.914924204349517822e-01,-4.970790147781372070e-01,-4.978960156440734863e-01
-5.009256005287170410e-01,-4.920673072338104248e-01,-5.014798045158386230e-01,-5.112084746360778809e-01,-4.899946451187133789e-01,-5.188157558441162109e-01,-4.914924204349517822e-01,-4.970790147781372070e-01,-4.978960156440734863e-01
-5.102973580360412598e-01,-5.011575818061828613e-01,-5.119855403900146484e-01,-5.193514823913574219e-01,-4.944707453250885010e-01,-5.245228409767150879e-01,-5.651997923851013184e-01,-5.078840255737304688e-01,-5.065270662307739258e-01
-5.431132316589355469e-01,-5.439863204956054688e-01,-5.520171523094177246e-01,-5.496585965156555176e-01,-5.207442641258239746e-01,-5.559807419776916504e-01,-8.812810182571411133e-01,-5.384412407875061035e-01,-5.379373431205749512e-01
-5.009262561798095703e-01,-4.920680522918701172e-01,-5.014805793762207031e-01,-5.112093091011047363e-01,-4.899952411651611328e-01,-5.188162326812744141e-01,-4.914993047714233398e-01,-4.970798492431640625e-01,-4.978965818881988525e-01
-5.009276866912841797e-01,-4.920693635940551758e-01,-5.014820694923400879e-01,-5.112102627754211426e-01,-4.899958372116088867e-01,-5.188171267509460449e-01,-4.915093183517456055e-01,-4.970813095569610596e-01,-4.978979825973510742e-01
